date,store_id,foot_traffic,transactions,net_sales,gross_profit,refund_amount,on_shelf_availability
2025-11-30,Store_013,589,115,9054.43,4309.27,139.03,0.891
2025-11-30,Store_014,650,147,8636.16,3829.25,148.27,0.99
2025-11-30,Store_015,889,158,8660.51,3984.25,165.17,0.914
2025-11-30,Store_016,629,209,8617.24,3696.16,74.24,0.95
2025-11-30,Store_017,380,83,2970.12,1299.94,20.2,0.904
2025-11-30,Store_018,632,75,1745.73,870.69,12.84,0.922
2025-11-30,Store_019,771,192,9654.24,4735.66,86.07,0.887
2025-11-30,Store_020,553,114,6945.01,3867.06,55.82,0.895
2025-12-01,Store_001,545,124,8013.64,4394.29,43.18,0.99
2025-12-01,Store_002,592,103,3711.33,1576.6,41.38,0.99
2025-12-01,Store_003,613,143,6714.58,3642.09,54.65,0.932
2025-12-01,Store_004,396,70,3214.64,1459.25,25.84,0.93
2025-12-01,Store_005,665,106,5558.29,3027.49,85.8,0.883
2025-12-01,Store_006,478,109,5453.51,2796.67,62.2,0.96
2025-12-01,Store_007,635,134,7315.91,4230.12,75.4,0.939
2025-12-01,Store_008,473,118,7503.03,3960.5,142.54,0.895
2025-12-01,Store_009,680,219,13293.66,5838.09,179.29,0.896
2025-12-01,Store_010,689,118,6790.23,3257.84,92.18,0.869
2025-12-01,Store_011,656,139,7231.96,3168.12,121.87,0.964
2025-12-01,Store_012,518,114,5567.39,2724.52,109.66,0.897
2025-12-01,Store_013,599,186,6633.71,3836.39,96.47,0.952
2025-12-01,Store_014,577,152,8624.33,4180.0,57.26,0.92
2025-12-01,Store_015,564,123,3206.57,1348.21,26.32,0.88
2025-12-01,Store_016,517,74,3229.28,1743.37,39.13,0.903
2025-12-01,Store_017,757,162,8520.21,4574.97,57.18,0.86
2025-12-01,Store_018,529,149,7951.97,3630.82,118.97,0.94
2025-12-01,Store_019,611,108,3586.66,1802.46,20.38,0.942
2025-12-01,Store_020,559,138,7584.2,3376.01,137.5,0.923
2025-12-02,Store_001,286,120,6653.18,3333.97,89.09,0.871
2025-12-02,Store_002,605,144,9337.64,4395.34,168.17,0.947
2025-12-02,Store_003,596,126,6759.2,3444.2,47.2,0.882
2025-12-02,Store_004,736,204,11384.44,5727.46,65.16,0.935
2025-12-02,Store_005,686,82,4520.98,2419.95,25.18,0.979
2025-12-02,Store_006,547,121,6137.03,2734.05,30.71,0.913
2025-12-02,Store_007,983,215,12888.37,6094.64,180.96,0.938
2025-12-02,Store_008,314,43,1310.96,731.75,12.96,0.885
2025-12-02,Store_009,763,156,7593.42,3878.0,125.21,0.9
2025-12-02,Store_010,334,104,6840.56,3023.68,35.64,0.958
2025-12-02,Store_011,588,126,8577.97,4153.5,59.52,0.918
2025-12-02,Store_012,367,82,3795.74,1868.44,57.31,0.922
2025-12-02,Store_013,780,156,8515.12,4308.09,153.63,0.942
2025-12-02,Store_014,498,126,4867.92,2678.82,52.97,0.922
2025-12-02,Store_015,486,105,3893.34,1917.17,27.23,0.872
2025-12-02,Store_016,305,54,2873.53,1607.76,29.83,0.911
2025-12-02,Store_017,431,129,7210.81,4125.02,38.43,0.863
2025-12-02,Store_018,584,131,4674.31,2195.24,79.57,0.898
2025-12-02,Store_019,250,65,4064.48,2267.81,36.36,0.94
2025-12-02,Store_020,402,93,4898.17,2787.35,48.79,0.896
2025-12-03,Store_001,592,118,2763.44,1475.81,27.13,0.884
2025-12-03,Store_002,571,128,6051.92,3419.81,113.78,0.935
2025-12-03,Store_003,477,79,4837.18,2286.98,76.15,0.939
2025-12-03,Store_004,448,115,6587.7,3220.21,53.24,0.932
2025-12-03,Store_005,604,130,7278.95,3373.41,120.62,0.843
2025-12-03,Store_006,594,193,9799.26,4943.22,67.15,0.916
2025-12-03,Store_007,608,172,8895.42,4066.47,171.16,0.889
2025-12-03,Store_008,489,103,6077.48,3367.22,121.38,0.953
2025-12-03,Store_009,531,99,4967.83,2185.65,83.49,0.94
2025-12-03,Store_010,588,148,4032.58,1764.33,35.0,0.907
2025-12-03,Store_011,371,52,2708.95,1543.17,51.07,0.935
2025-12-03,Store_012,532,126,5217.58,2588.74,28.51,0.913
2025-12-03,Store_013,445,105,5308.46,2263.84,39.05,0.931
2025-12-03,Store_014,632,174,10917.28,4875.76,147.83,0.938
2025-12-03,Store_015,536,124,4239.8,2437.8,30.13,0.915
2025-12-03,Store_016,548,114,7423.61,3640.14,92.98,0.894
2025-12-03,Store_017,684,123,7146.76,3725.2,58.53,0.971
2025-12-03,Store_018,437,90,6730.65,3553.64,59.53,0.941
2025-12-03,Store_019,330,64,4312.85,2030.12,52.76,0.95
2025-12-03,Store_020,464,94,3837.52,1975.01,67.18,0.972
2025-12-04,Store_001,573,95,6259.67,2741.26,119.35,0.963
2025-12-04,Store_002,488,134,7665.54,4143.8,142.94,0.927
2025-12-04,Store_003,304,56,2843.05,1226.67,25.07,0.856
2025-12-04,Store_004,310,37,1669.97,890.01,11.78,0.908
2025-12-04,Store_005,444,107,5323.58,2368.91,75.73,0.911
2025-12-04,Store_006,847,250,14202.23,7664.37,113.19,0.926
2025-12-04,Store_007,222,41,1733.53,860.45,17.37,0.886
2025-12-04,Store_008,434,89,4810.32,2617.79,54.03,0.906
2025-12-04,Store_009,575,95,4506.52,1894.13,57.28,0.945
2025-12-04,Store_010,428,88,4391.03,2202.48,77.61,0.909
2025-12-04,Store_011,652,123,7966.2,3877.63,52.08,0.914
2025-12-04,Store_012,516,120,6639.97,2808.19,108.76,0.894
2025-12-04,Store_013,377,72,3101.33,1674.52,34.3,0.926
2025-12-04,Store_014,395,67,3714.78,1977.38,36.41,0.949
2025-12-04,Store_015,599,148,9234.73,5017.61,170.13,0.925
2025-12-04,Store_016,466,113,4929.94,2729.85,94.92,0.943
2025-12-04,Store_017,546,115,6259.28,3207.84,98.76,0.917
2025-12-04,Store_018,393,59,3963.7,2153.94,52.9,0.923
2025-12-04,Store_019,681,167,8108.67,4077.73,129.49,0.928
2025-12-04,Store_020,440,106,4638.56,2643.43,58.67,0.92
2025-12-05,Store_001,405,89,3737.91,1812.24,21.6,0.918
2025-12-05,Store_002,652,99,4391.25,1909.49,31.68,0.981
2025-12-05,Store_003,254,31,1730.67,949.79,29.61,0.96
2025-12-05,Store_004,485,154,4620.93,1981.42,28.74,0.931
2025-12-05,Store_005,371,82,3173.42,1561.71,53.02,0.867
2025-12-05,Store_006,580,117,6804.74,3794.85,36.99,0.915
2025-12-05,Store_007,1164,252,14211.77,7895.85,124.24,0.894
2025-12-05,Store_008,421,85,5529.47,3200.63,78.52,0.959
2025-12-05,Store_009,659,124,5901.6,2820.54,59.47,0.863
2025-12-05,Store_010,698,169,5517.45,2404.06,55.33,0.911
2025-12-05,Store_011,434,66,3561.93,1706.52,39.34,0.914
2025-12-05,Store_012,505,76,2677.05,1187.52,14.11,0.867
2025-12-05,Store_013,541,96,5112.34,2293.34,40.24,0.919
2025-12-05,Store_014,504,85,4125.0,2150.76,63.3,0.907
2025-12-05,Store_015,630,88,4637.68,2648.33,60.16,0.9
2025-12-05,Store_016,709,109,3379.05,1545.67,61.74,0.899
2025-12-05,Store_017,389,71,5068.62,2918.21,70.03,0.916
2025-12-05,Store_018,800,123,4862.95,2057.15,40.46,0.906
2025-12-05,Store_019,446,118,6873.27,3128.78,126.66,0.911
2025-12-05,Store_020,649,121,4513.63,2144.8,61.07,0.95
2025-12-06,Store_001,615,153,8158.03,4522.37,129.32,0.889
2025-12-06,Store_002,570,141,8346.63,3780.56,120.59,0.86
2025-12-06,Store_003,912,262,12473.1,6375.29,164.08,0.913
2025-12-06,Store_004,533,162,11276.61,4841.13,197.26,0.894
2025-12-06,Store_005,222,64,3398.63,1691.12,27.42,0.964
2025-12-06,Store_006,799,198,11147.03,5148.7,163.83,0.892
2025-12-06,Store_007,344,61,3396.02,1643.29,39.28,0.883
2025-12-06,Store_008,556,89,4012.32,2185.84,57.01,0.96
2025-12-06,Store_009,863,199,15182.81,7909.52,143.25,0.969
2025-12-06,Store_010,619,109,5397.26,2726.83,64.6,0.968
2025-12-06,Store_011,814,216,9737.0,4905.01,74.85,0.99
2025-12-06,Store_012,903,273,9935.3,5154.96,141.8,0.868
2025-12-06,Store_013,490,115,4955.89,2725.0,40.26,0.921
2025-12-06,Store_014,681,208,7208.61,3688.58,85.08,0.912
2025-12-06,Store_015,724,175,9861.32,5039.26,56.23,0.94
2025-12-06,Store_016,694,184,10059.07,4434.86,104.85,0.921
2025-12-06,Store_017,817,197,11703.5,6442.81,143.92,0.922
2025-12-06,Store_018,736,102,6298.65,3205.04,49.56,0.924
2025-12-06,Store_019,386,96,5880.06,2721.25,71.63,0.924
2025-12-06,Store_020,809,190,9221.59,4648.71,104.91,0.864
2025-12-07,Store_001,865,221,14038.05,6964.13,272.83,0.96
2025-12-07,Store_002,589,152,7433.66,3646.6,66.44,0.937
2025-12-07,Store_003,875,150,11932.83,6378.37,216.36,0.99
2025-12-07,Store_004,741,203,9545.37,4761.88,109.47,0.951
2025-12-07,Store_005,627,102,6601.26,3243.01,105.49,0.897
2025-12-07,Store_006,622,115,3672.21,2124.39,54.54,0.917
2025-12-07,Store_007,500,101,5407.86,2768.8,49.18,0.975
2025-12-07,Store_008,609,119,4966.38,2735.12,83.76,0.926
2025-12-07,Store_009,712,184,9423.69,5188.04,48.57,0.903
2025-12-07,Store_010,482,111,5301.97,2586.06,81.86,0.888
2025-12-07,Store_011,271,83,4136.72,2349.62,54.42,0.944
2025-12-07,Store_012,514,113,6567.42,3614.17,61.47,0.873
2025-12-07,Store_013,468,76,3760.64,1705.37,38.48,0.932
2025-12-07,Store_014,918,175,6776.13,2898.26,53.27,0.899
2025-12-07,Store_015,767,160,4510.14,2166.84,69.6,0.903
2025-12-07,Store_016,244,53,2865.12,1513.35,48.81,0.924
2025-12-07,Store_017,589,152,10986.9,5604.23,191.7,0.945
2025-12-07,Store_018,817,140,8750.72,4908.11,82.64,0.887
2025-12-07,Store_019,815,159,9122.82,4144.08,162.31,0.928
2025-12-07,Store_020,365,99,6743.33,3683.25,45.21,0.89
2025-12-08,Store_001,478,120,4151.92,2396.96,76.35,0.901
2025-12-08,Store_002,662,140,6749.97,3839.26,49.27,0.926
2025-12-08,Store_003,497,81,5436.91,2531.35,36.22,0.953
2025-12-08,Store_004,407,78,3958.35,1919.3,59.45,0.926
2025-12-08,Store_005,602,132,5947.52,3028.84,60.12,0.926
2025-12-08,Store_006,621,127,10912.27,6035.28,145.73,0.92
2025-12-08,Store_007,569,115,9065.88,5139.05,156.59,0.948
2025-12-08,Store_008,765,186,9596.12,4912.73,163.58,0.932
2025-12-08,Store_009,365,71,2593.22,1140.59,34.6,0.889
2025-12-08,Store_010,425,98,5396.13,2286.74,40.62,0.905
2025-12-08,Store_011,779,203,11699.89,6547.99,176.68,0.975
2025-12-08,Store_012,444,143,6965.37,2981.62,124.59,0.925
2025-12-08,Store_013,685,172,10466.97,4960.59,136.5,0.906
2025-12-08,Store_014,522,129,6552.3,3448.95,84.24,0.933
2025-12-08,Store_015,521,168,10310.9,5684.47,148.79,0.877
2025-12-08,Store_016,584,93,5132.71,2821.17,71.75,0.937
2025-12-08,Store_017,517,134,6941.83,2989.48,132.7,0.902
2025-12-08,Store_018,680,181,8995.81,3899.23,90.73,0.903
2025-12-08,Store_019,579,147,8471.49,4403.7,57.6,0.941
2025-12-08,Store_020,665,165,8833.51,4689.01,157.49,0.909
2025-12-09,Store_001,535,189,8900.8,5141.88,155.84,0.867
2025-12-09,Store_002,305,43,1820.48,801.5,28.36,0.887
2025-12-09,Store_003,223,39,1966.64,1085.31,22.43,0.821
2025-12-09,Store_004,508,115,5998.15,3453.63,117.73,0.962
2025-12-09,Store_005,377,74,4110.75,1952.92,29.16,0.9
2025-12-09,Store_006,541,104,6369.6,3047.5,109.01,0.934
2025-12-09,Store_007,362,89,4964.49,2785.39,92.81,0.903
2025-12-09,Store_008,394,74,3381.31,1819.48,19.39,0.898
2025-12-09,Store_009,485,134,6971.79,3264.07,92.72,0.958
2025-12-09,Store_010,587,156,8615.46,4893.54,165.08,0.944
2025-12-09,Store_011,317,70,4193.02,2321.92,48.64,0.939
2025-12-09,Store_012,145,39,1170.49,572.34,7.7,0.919
2025-12-09,Store_013,483,112,4339.71,1963.06,72.41,0.941
2025-12-09,Store_014,419,50,900.0,471.16,11.35,0.951
2025-12-09,Store_015,334,118,6524.19,3727.25,83.94,0.957
2025-12-09,Store_016,576,175,5297.07,2316.92,43.15,0.893
2025-12-09,Store_017,662,159,7279.87,3605.31,133.61,0.956
2025-12-09,Store_018,324,57,2453.58,1144.51,35.01,0.902
2025-12-09,Store_019,394,123,5879.68,3124.11,79.38,0.925
2025-12-09,Store_020,684,179,6015.75,3042.43,84.69,0.915
2025-12-10,Store_001,331,78,5853.28,2806.08,31.24,0.91
2025-12-10,Store_002,586,136,7415.46,3340.85,124.78,0.932
2025-12-10,Store_003,345,85,4028.81,1981.52,66.76,0.874
2025-12-10,Store_004,668,187,11555.89,5473.51,80.44,0.905
2025-12-10,Store_005,331,66,3135.64,1480.28,33.66,0.932
2025-12-10,Store_006,184,50,1663.44,853.22,32.37,0.866
2025-12-10,Store_007,437,112,4393.3,2488.69,28.01,0.862
2025-12-10,Store_008,567,160,7481.18,3554.41,133.18,0.904
2025-12-10,Store_009,636,128,6079.22,2908.81,52.67,0.938
2025-12-10,Store_010,439,107,5942.71,3287.57,65.75,0.908
2025-12-10,Store_011,567,96,6018.51,3277.7,112.24,0.947
2025-12-10,Store_012,820,240,10471.13,5007.66,79.52,0.911
2025-12-10,Store_013,559,99,5486.81,2528.95,79.28,0.942
2025-12-10,Store_014,246,67,3645.62,1934.16,53.97,0.904
2025-12-10,Store_015,400,121,5176.2,2439.18,69.08,0.972
2025-12-10,Store_016,597,133,8242.57,4253.69,116.3,0.985
2025-12-10,Store_017,361,76,3798.38,2121.75,55.3,0.917
2025-12-10,Store_018,568,146,7098.69,3500.77,58.7,0.903
2025-12-10,Store_019,367,83,3429.91,1761.8,66.24,0.91
2025-12-10,Store_020,375,120,4810.94,2723.52,57.98,0.9
2025-12-11,Store_001,640,170,10368.06,5187.32,56.11,0.939
2025-12-11,Store_002,581,116,6748.98,3484.54,125.6,0.925
2025-12-11,Store_003,396,88,5504.69,2808.45,78.14,0.886
2025-12-11,Store_004,191,46,3062.23,1325.95,39.06,0.945
2025-12-11,Store_005,712,151,9108.39,4652.46,160.0,0.944
2025-12-11,Store_006,645,170,7950.57,4501.48,123.25,0.885
2025-12-11,Store_007,567,129,9185.52,3980.58,169.78,0.953
2025-12-11,Store_008,607,152,10544.05,5731.11,114.2,0.935
2025-12-11,Store_009,280,49,1573.52,809.19,25.24,0.907
2025-12-11,Store_010,524,150,9569.47,5313.15,125.45,0.896
2025-12-11,Store_011,597,106,7224.29,3059.92,36.98,0.876
2025-12-11,Store_012,365,100,5576.39,2512.26,73.33,0.923
2025-12-11,Store_013,520,100,6556.93,3342.6,119.15,0.914
2025-12-11,Store_014,572,158,7234.25,3654.33,92.87,0.918
2025-12-11,Store_015,221,69,4285.07,2266.84,50.82,0.99
2025-12-11,Store_016,441,72,3196.34,1566.66,21.77,0.906
2025-12-11,Store_017,620,151,8737.39,4022.49,152.56,0.901
2025-12-11,Store_018,564,67,4990.77,2226.28,54.55,0.875
2025-12-11,Store_019,364,75,3249.9,1534.04,63.03,0.867
2025-12-11,Store_020,618,87,5484.06,3096.72,73.06,0.895
2025-12-12,Store_001,712,226,10317.28,5845.4,89.03,0.922
2025-12-12,Store_002,447,82,3870.61,2228.08,31.07,0.9
2025-12-12,Store_003,527,100,4076.92,1885.75,41.29,0.953
2025-12-12,Store_004,498,89,5775.19,3323.91,98.09,0.96
2025-12-12,Store_005,272,48,2289.4,1204.8,44.67,0.886
2025-12-12,Store_006,265,66,1704.54,753.55,10.38,0.912
2025-12-12,Store_007,373,90,3818.26,1625.22,46.94,0.874
2025-12-12,Store_008,796,144,4294.5,2282.34,78.45,0.937
2025-12-12,Store_009,534,64,2958.16,1701.27,46.58,0.953
2025-12-12,Store_010,661,131,7388.6,4175.04,87.63,0.933
2025-12-12,Store_011,652,139,7179.96,3244.71,64.03,0.942
2025-12-12,Store_012,494,122,8771.93,4099.75,171.55,0.886
2025-12-12,Store_013,602,153,6588.73,3211.18,104.36,0.931
2025-12-12,Store_014,494,100,6677.4,3464.31,86.4,0.874
2025-12-12,Store_015,388,99,4589.48,2003.22,52.1,0.897
2025-12-12,Store_016,566,114,6756.17,3627.85,54.53,0.961
2025-12-12,Store_017,674,120,5608.63,3020.65,91.75,0.907
2025-12-12,Store_018,382,93,4924.27,2746.4,91.29,0.838
2025-12-12,Store_019,349,75,4698.62,2082.74,33.21,0.909
2025-12-12,Store_020,539,137,7425.74,4160.85,43.4,0.892
2025-12-13,Store_001,515,120,4989.74,2229.77,45.64,0.909
2025-12-13,Store_002,598,71,3673.68,2003.98,30.28,0.913
2025-12-13,Store_003,655,114,6515.87,3505.22,37.55,0.935
2025-12-13,Store_004,329,73,2885.78,1325.02,52.1,0.896
2025-12-13,Store_005,391,86,5388.18,2591.72,77.77,0.919
2025-12-13,Store_006,985,161,8937.76,4954.03,142.91,0.911
2025-12-13,Store_007,851,206,11354.87,5804.53,219.72,0.928
2025-12-13,Store_008,694,119,7401.52,3477.45,64.01,0.903
2025-12-13,Store_009,791,227,8041.94,4530.22,105.08,0.922
2025-12-13,Store_010,755,174,9133.1,4288.47,66.29,0.926
2025-12-13,Store_011,418,115,4669.24,2581.08,88.28,0.913
2025-12-13,Store_012,643,140,6435.81,3448.93,83.19,0.944
2025-12-13,Store_013,970,221,5682.36,2635.85,87.36,0.953
2025-12-13,Store_014,486,115,7752.56,3944.05,53.09,0.941
2025-12-13,Store_015,514,78,6359.82,3567.09,38.66,0.945
2025-12-13,Store_016,1011,202,7962.01,4209.1,145.5,0.935
2025-12-13,Store_017,468,98,5265.01,2247.76,65.94,0.892
2025-12-13,Store_018,739,168,11825.38,6782.02,63.63,0.955
2025-12-13,Store_019,759,207,10885.93,6057.57,196.6,0.863
2025-12-13,Store_020,642,171,11324.93,5760.67,106.34,0.893
2025-12-14,Store_001,654,141,7384.95,3317.6,90.36,0.916
2025-12-14,Store_002,740,188,9828.12,5117.16,140.16,0.964
2025-12-14,Store_003,815,235,12696.63,6360.43,126.14,0.917
2025-12-14,Store_004,847,146,12193.28,5410.44,160.81,0.921
2025-12-14,Store_005,751,244,12387.01,6877.78,196.37,0.954
2025-12-14,Store_006,597,151,6540.53,2843.95,65.06,0.921
2025-12-14,Store_007,617,120,4357.06,2027.64,85.57,0.939
2025-12-14,Store_008,670,146,8858.43,3956.27,167.32,0.959
2025-12-14,Store_009,465,92,6109.66,3398.97,60.44,0.866
2025-12-14,Store_010,808,191,9944.91,4335.41,161.03,0.934
2025-12-14,Store_011,770,142,4990.55,2425.22,99.8,0.927
2025-12-14,Store_012,599,129,4476.47,2543.51,29.49,0.947
2025-12-14,Store_013,628,81,4889.59,2603.56,73.61,0.896
2025-12-14,Store_014,481,79,3599.32,1924.32,18.68,0.949
2025-12-14,Store_015,752,195,6006.08,3152.23,101.21,0.903
2025-12-14,Store_016,712,170,9936.3,5099.53,103.43,0.922
2025-12-14,Store_017,585,171,10825.21,4770.33,171.27,0.944
2025-12-14,Store_018,448,99,5489.14,2597.42,73.38,0.958
2025-12-14,Store_019,573,142,8659.71,4829.62,92.71,0.99
2025-12-14,Store_020,653,139,6676.55,2952.62,66.16,0.871
2025-12-15,Store_001,800,131,6663.88,3783.91,50.87,0.973
2025-12-15,Store_002,596,139,7905.38,3415.1,117.42,0.963
2025-12-15,Store_003,554,149,6377.64,3203.97,88.09,0.87
2025-12-15,Store_004,145,37,1512.0,784.49,22.33,0.907
2025-12-15,Store_005,638,109,4971.2,2650.8,44.73,0.889
2025-12-15,Store_006,729,111,3896.85,1681.55,43.36,0.955
2025-12-15,Store_007,491,75,4708.28,2580.79,67.06,0.897
2025-12-15,Store_008,572,178,12708.87,6819.29,187.91,0.903
2025-12-15,Store_009,672,118,5221.7,2249.03,82.15,0.915
2025-12-15,Store_010,698,164,8209.48,4563.44,43.87,0.894
2025-12-15,Store_011,415,86,3587.91,1527.97,37.14,0.964
2025-12-15,Store_012,775,167,9954.13,5432.08,54.1,0.932
2025-12-15,Store_013,783,134,6040.4,3045.57,36.51,0.928
2025-12-15,Store_014,340,90,3526.67,1764.13,53.91,0.914
2025-12-15,Store_015,484,75,4712.98,2314.41,24.45,0.921
2025-12-15,Store_016,620,196,6134.01,2983.37,56.1,0.962
2025-12-15,Store_017,344,70,3194.17,1782.76,48.38,0.951
2025-12-15,Store_018,708,104,5051.88,2511.33,96.72,0.907
2025-12-15,Store_019,428,102,4246.03,2160.46,37.55,0.887
2025-12-15,Store_020,690,220,8448.05,4162.48,126.09,0.887
2025-12-16,Store_001,467,141,9165.46,4433.98,181.12,0.914
2025-12-16,Store_002,185,51,1568.65,740.69,13.44,0.892
2025-12-16,Store_003,427,98,3377.23,1489.55,18.25,0.927
2025-12-16,Store_004,640,116,4654.54,2037.96,47.89,0.982
2025-12-16,Store_005,600,129,6900.38,2943.15,98.46,0.9
2025-12-16,Store_006,468,123,5622.58,2590.32,80.37,0.989
2025-12-16,Store_007,582,123,5244.22,2500.35,28.29,0.883
2025-12-16,Store_008,468,108,4559.88,2627.86,61.11,0.915
2025-12-16,Store_009,407,132,10139.48,5471.29,111.45,0.898
2025-12-16,Store_010,764,129,6320.46,3575.82,99.61,0.872
2025-12-16,Store_011,392,99,7133.07,4127.95,111.05,0.922
2025-12-16,Store_012,747,117,5878.86,2543.93,58.1,0.902
2025-12-16,Store_013,574,74,3824.37,1758.26,53.04,0.986
2025-12-16,Store_014,596,121,4528.9,1948.42,57.14,0.959
2025-12-16,Store_015,540,85,5514.56,2949.7,89.49,0.939
2025-12-16,Store_016,457,90,4811.13,2631.87,38.69,0.989
2025-12-16,Store_017,337,73,1436.39,679.71,10.64,0.922
2025-12-16,Store_018,553,130,7959.58,3957.45,82.68,0.937
2025-12-16,Store_019,571,83,5805.43,2711.22,65.78,0.905
2025-12-16,Store_020,428,122,5661.79,2929.86,85.48,0.941
2025-12-17,Store_001,826,225,13905.43,7018.44,236.84,0.834
2025-12-17,Store_002,808,240,13928.23,7524.41,223.4,0.893
2025-12-17,Store_003,700,180,5581.82,2531.89,92.37,0.967
2025-12-17,Store_004,780,199,12214.64,5197.23,184.97,0.9
2025-12-17,Store_005,366,89,5489.95,3092.01,34.16,0.919
2025-12-17,Store_006,156,21,1318.71,657.47,7.28,0.929
2025-12-17,Store_007,426,119,4796.34,2745.11,64.06,0.904
2025-12-17,Store_008,385,78,3993.14,2103.67,71.52,0.975
2025-12-17,Store_009,462,103,6910.86,3044.63,68.79,0.927
2025-12-17,Store_010,269,62,3230.85,1723.84,27.69,0.913
2025-12-17,Store_011,602,157,7626.49,4320.98,78.66,0.909
2025-12-17,Store_012,593,103,5489.02,2395.22,34.13,0.953
2025-12-17,Store_013,509,125,4454.47,2213.15,44.99,0.959
2025-12-17,Store_014,338,78,3863.29,1817.52,37.0,0.925
2025-12-17,Store_015,457,124,4640.82,2349.88,85.19,0.939
2025-12-17,Store_016,551,104,4075.07,2228.41,40.87,0.904
2025-12-17,Store_017,403,154,8115.56,3472.0,53.99,0.881
2025-12-17,Store_018,293,82,3372.8,1518.31,17.1,0.902
2025-12-17,Store_019,619,151,8613.08,4699.49,96.12,0.879
2025-12-17,Store_020,465,113,5579.24,2832.78,105.92,0.99
2025-12-18,Store_001,485,113,6493.49,3016.74,129.32,0.903
2025-12-18,Store_002,497,131,6536.55,2892.83,105.44,0.951
2025-12-18,Store_003,267,59,3489.69,1647.75,41.32,0.89
2025-12-18,Store_004,550,131,7432.51,3866.54,100.2,0.961
2025-12-18,Store_005,433,63,4143.67,2361.22,80.35,0.949
2025-12-18,Store_006,741,173,10841.76,5992.7,205.64,0.973
2025-12-18,Store_007,651,127,5305.63,3026.89,69.47,0.932
2025-12-18,Store_008,809,184,11741.94,5712.21,74.16,0.927
2025-12-18,Store_009,487,132,7861.97,4234.64,119.59,0.887
2025-12-18,Store_010,723,210,9373.03,5233.0,63.46,0.921
2025-12-18,Store_011,127,31,1982.65,1065.82,28.34,0.929
2025-12-18,Store_012,474,145,7397.05,3275.77,88.54,0.916
2025-12-18,Store_013,351,85,4713.53,2089.9,67.58,0.926
2025-12-18,Store_014,518,108,5801.73,3014.14,54.22,0.952
2025-12-18,Store_015,323,89,4415.48,1916.9,84.22,0.958
2025-12-18,Store_016,722,162,5739.4,3107.04,36.46,0.899
2025-12-18,Store_017,556,135,4532.81,2293.05,77.76,0.911
2025-12-18,Store_018,318,83,5349.43,2713.81,27.46,0.91
2025-12-18,Store_019,325,85,4627.43,2340.67,32.44,0.907
2025-12-18,Store_020,541,163,8759.0,4300.26,62.17,0.923
2025-12-19,Store_001,548,134,8351.19,4105.16,83.79,0.841
2025-12-19,Store_002,751,180,12075.26,5977.83,231.43,0.906
2025-12-19,Store_003,492,146,7047.73,3042.01,115.74,0.932
2025-12-19,Store_004,602,181,8937.21,5182.57,99.43,0.907
2025-12-19,Store_005,645,144,7232.75,3440.45,124.32,0.896
2025-12-19,Store_006,766,205,11674.1,6563.05,144.78,0.93
2025-12-19,Store_007,371,93,6902.06,3077.31,120.74,0.858
2025-12-19,Store_008,271,73,3773.54,1823.46,32.38,0.852
2025-12-19,Store_009,343,91,5402.98,2348.98,89.94,0.893
2025-12-19,Store_010,261,69,3849.68,2036.31,66.66,0.87
2025-12-19,Store_011,572,119,5113.95,2361.0,98.49,0.913
2025-12-19,Store_012,528,159,8272.35,4496.36,80.72,0.921
2025-12-19,Store_013,379,94,5960.09,2678.65,108.12,0.923
2025-12-19,Store_014,986,285,12844.84,6544.78,172.88,0.951
2025-12-19,Store_015,497,94,5527.75,2351.98,31.63,0.934
2025-12-19,Store_016,374,78,4823.23,2509.27,87.74,0.913
2025-12-19,Store_017,372,97,6375.58,2883.38,78.1,0.932
