date,asin,sku,impressions,clicks,ad_spend,ad_orders,ad_revenue,campaign_type,match_type
2025-11-30,B0165870,SKU-0011,512,4,3.13,0,0.0,Sponsored Brands,Exact
2025-11-30,B0661462,SKU-0012,1839,34,26.72,2,87.59,Sponsored Brands,Broad
2025-11-30,B0241131,SKU-0013,842,16,10.59,1,134.36,Sponsored Brands,Phrase
2025-11-30,B0934569,SKU-0014,849,16,7.38,1,95.66,Sponsored Brands,Broad
2025-11-30,B0916675,SKU-0015,2306,44,31.12,5,220.6,Sponsored Products,Phrase
2025-12-01,B0673178,SKU-0001,781,9,6.95,1,76.6,Sponsored Brands,Phrase
2025-12-01,B0494532,SKU-0002,2330,35,25.22,5,124.79,Sponsored Products,Exact
2025-12-01,B0466098,SKU-0003,1986,28,19.52,4,74.71,Sponsored Products,Broad
2025-12-01,B0287544,SKU-0004,2269,44,23.9,4,487.96,Sponsored Products,Exact
2025-12-01,B0444234,SKU-0005,1051,12,6.39,0,0.0,Sponsored Brands,Exact
2025-12-01,B0474559,SKU-0006,2145,31,18.21,4,360.76,Sponsored Brands,Phrase
2025-12-01,B0760123,SKU-0007,1365,23,16.65,1,64.55,Sponsored Brands,Broad
2025-12-01,B0300550,SKU-0008,1226,14,11.15,1,32.35,Sponsored Products,Phrase
2025-12-01,B0565132,SKU-0009,1511,19,17.87,1,134.16,Sponsored Brands,Exact
2025-12-01,B0138771,SKU-0010,1589,14,11.26,1,84.05,Sponsored Products,Broad
2025-12-01,B0165870,SKU-0011,997,9,4.12,1,40.91,Sponsored Brands,Phrase
2025-12-01,B0661462,SKU-0012,1241,14,6.16,1,45.32,Sponsored Products,Phrase
2025-12-01,B0241131,SKU-0013,2857,25,13.25,3,397.94,Sponsored Brands,Broad
2025-12-01,B0934569,SKU-0014,1605,29,24.44,2,193.83,Sponsored Products,Exact
2025-12-01,B0916675,SKU-0015,1696,21,15.45,3,115.36,Sponsored Brands,Broad
2025-12-02,B0673178,SKU-0001,1661,22,17.17,3,221.01,Sponsored Brands,Broad
2025-12-02,B0494532,SKU-0002,1957,25,14.1,2,48.06,Sponsored Brands,Exact
2025-12-02,B0466098,SKU-0003,2115,24,15.58,2,33.01,Sponsored Products,Phrase
2025-12-02,B0287544,SKU-0004,1943,33,31.24,3,351.87,Sponsored Products,Broad
2025-12-02,B0444234,SKU-0005,1012,11,8.4,1,84.98,Sponsored Products,Broad
2025-12-02,B0474559,SKU-0006,1214,11,4.66,1,90.58,Sponsored Products,Broad
2025-12-02,B0760123,SKU-0007,1797,21,16.55,2,143.66,Sponsored Products,Exact
2025-12-02,B0300550,SKU-0008,2567,46,28.78,6,183.74,Sponsored Brands,Exact
2025-12-02,B0565132,SKU-0009,476,9,5.42,0,0.0,Sponsored Products,Exact
2025-12-02,B0138771,SKU-0010,2608,39,24.78,2,179.35,Sponsored Products,Exact
2025-12-02,B0165870,SKU-0011,1997,21,7.35,1,40.85,Sponsored Brands,Exact
2025-12-02,B0661462,SKU-0012,1158,13,5.32,1,46.97,Sponsored Brands,Phrase
2025-12-02,B0241131,SKU-0013,1813,26,16.62,1,120.11,Sponsored Brands,Exact
2025-12-02,B0934569,SKU-0014,2554,22,9.41,1,103.74,Sponsored Brands,Exact
2025-12-02,B0916675,SKU-0015,2936,54,47.76,8,323.57,Sponsored Brands,Broad
2025-12-03,B0673178,SKU-0001,2301,33,20.73,2,160.53,Sponsored Products,Exact
2025-12-03,B0494532,SKU-0002,748,13,7.25,2,44.74,Sponsored Brands,Phrase
2025-12-03,B0466098,SKU-0003,2602,30,17.3,3,55.99,Sponsored Products,Broad
2025-12-03,B0287544,SKU-0004,2616,29,22.79,3,332.17,Sponsored Products,Phrase
2025-12-03,B0444234,SKU-0005,1993,19,12.37,1,88.96,Sponsored Products,Phrase
2025-12-03,B0474559,SKU-0006,2234,31,16.01,2,195.64,Sponsored Products,Exact
2025-12-03,B0760123,SKU-0007,1851,22,17.32,3,198.91,Sponsored Products,Phrase
2025-12-03,B0300550,SKU-0008,2244,35,26.21,4,112.96,Sponsored Brands,Broad
2025-12-03,B0565132,SKU-0009,1410,26,15.2,3,383.88,Sponsored Products,Exact
2025-12-03,B0138771,SKU-0010,1055,10,5.41,1,84.96,Sponsored Products,Exact
2025-12-03,B0165870,SKU-0011,1738,33,23.96,3,111.04,Sponsored Brands,Phrase
2025-12-03,B0661462,SKU-0012,1469,27,19.8,4,186.9,Sponsored Products,Phrase
2025-12-03,B0241131,SKU-0013,1675,30,17.5,3,368.69,Sponsored Brands,Exact
2025-12-03,B0934569,SKU-0014,1649,18,8.51,2,184.55,Sponsored Products,Phrase
2025-12-03,B0916675,SKU-0015,1697,26,12.22,3,125.01,Sponsored Products,Phrase
2025-12-04,B0673178,SKU-0001,953,18,15.73,1,84.66,Sponsored Brands,Phrase
2025-12-04,B0494532,SKU-0002,913,13,5.54,1,22.27,Sponsored Brands,Broad
2025-12-04,B0466098,SKU-0003,2181,24,16.4,3,56.31,Sponsored Products,Exact
2025-12-04,B0287544,SKU-0004,1957,23,16.14,2,238.34,Sponsored Products,Phrase
2025-12-04,B0444234,SKU-0005,1251,17,12.93,2,170.79,Sponsored Products,Broad
2025-12-04,B0474559,SKU-0006,1798,16,6.49,1,102.22,Sponsored Products,Exact
2025-12-04,B0760123,SKU-0007,1487,23,13.69,3,213.18,Sponsored Brands,Broad
2025-12-04,B0300550,SKU-0008,1020,10,7.42,1,28.23,Sponsored Brands,Broad
2025-12-04,B0565132,SKU-0009,1850,15,8.36,1,136.44,Sponsored Brands,Broad
2025-12-04,B0138771,SKU-0010,784,11,4.88,1,88.2,Sponsored Brands,Broad
2025-12-04,B0165870,SKU-0011,1832,26,17.92,2,74.36,Sponsored Products,Exact
2025-12-04,B0661462,SKU-0012,2362,21,15.92,1,46.63,Sponsored Brands,Exact
2025-12-04,B0241131,SKU-0013,2740,49,40.87,4,499.82,Sponsored Products,Phrase
2025-12-04,B0934569,SKU-0014,3018,24,18.59,3,295.4,Sponsored Brands,Broad
2025-12-04,B0916675,SKU-0015,1586,25,14.55,3,124.63,Sponsored Brands,Phrase
2025-12-05,B0673178,SKU-0001,1549,14,7.82,1,74.81,Sponsored Products,Exact
2025-12-05,B0494532,SKU-0002,1701,30,17.59,1,25.11,Sponsored Brands,Phrase
2025-12-05,B0466098,SKU-0003,1569,20,12.03,2,35.09,Sponsored Brands,Exact
2025-12-05,B0287544,SKU-0004,2504,23,12.79,3,349.33,Sponsored Brands,Exact
2025-12-05,B0444234,SKU-0005,200,2,1.31,0,0.0,Sponsored Brands,Broad
2025-12-05,B0474559,SKU-0006,1672,20,16.05,1,95.08,Sponsored Products,Exact
2025-12-05,B0760123,SKU-0007,1924,34,28.43,4,286.79,Sponsored Products,Phrase
2025-12-05,B0300550,SKU-0008,1732,19,14.57,2,58.1,Sponsored Brands,Broad
2025-12-05,B0565132,SKU-0009,1740,32,15.1,2,280.17,Sponsored Products,Phrase
2025-12-05,B0138771,SKU-0010,1145,17,12.52,1,86.82,Sponsored Products,Phrase
2025-12-05,B0165870,SKU-0011,1579,14,10.01,1,40.79,Sponsored Products,Exact
2025-12-05,B0661462,SKU-0012,3061,50,39.02,5,224.89,Sponsored Brands,Exact
2025-12-05,B0241131,SKU-0013,723,10,7.45,0,0.0,Sponsored Products,Phrase
2025-12-05,B0934569,SKU-0014,1688,23,14.02,2,188.43,Sponsored Products,Phrase
2025-12-05,B0916675,SKU-0015,632,9,7.56,0,0.0,Sponsored Brands,Exact
2025-12-06,B0673178,SKU-0001,2486,42,22.39,5,363.67,Sponsored Products,Broad
2025-12-06,B0494532,SKU-0002,1815,22,11.22,3,69.46,Sponsored Brands,Exact
2025-12-06,B0466098,SKU-0003,1186,9,5.68,1,16.39,Sponsored Brands,Exact
2025-12-06,B0287544,SKU-0004,993,13,8.07,1,110.73,Sponsored Products,Exact
2025-12-06,B0444234,SKU-0005,1771,29,26.11,1,95.24,Sponsored Brands,Broad
2025-12-06,B0474559,SKU-0006,1402,21,19.67,2,201.51,Sponsored Products,Broad
2025-12-06,B0760123,SKU-0007,3088,35,26.17,4,291.11,Sponsored Brands,Exact
2025-12-06,B0300550,SKU-0008,1894,19,14.55,2,62.41,Sponsored Products,Exact
2025-12-06,B0565132,SKU-0009,1783,14,13.01,0,0.0,Sponsored Products,Broad
2025-12-06,B0138771,SKU-0010,2327,23,11.07,2,156.83,Sponsored Products,Exact
2025-12-06,B0165870,SKU-0011,1879,23,13.44,3,112.16,Sponsored Brands,Exact
2025-12-06,B0661462,SKU-0012,1934,33,25.12,3,135.51,Sponsored Products,Exact
2025-12-06,B0241131,SKU-0013,1725,33,30.7,2,255.99,Sponsored Brands,Broad
2025-12-06,B0934569,SKU-0014,2535,32,23.76,1,94.23,Sponsored Brands,Exact
2025-12-06,B0916675,SKU-0015,1950,15,6.72,1,41.5,Sponsored Products,Exact
2025-12-07,B0673178,SKU-0001,1406,12,7.8,1,81.99,Sponsored Brands,Phrase
2025-12-07,B0494532,SKU-0002,2067,22,17.46,3,74.45,Sponsored Products,Exact
2025-12-07,B0466098,SKU-0003,2452,46,24.62,3,56.65,Sponsored Brands,Broad
2025-12-07,B0287544,SKU-0004,2774,48,35.96,2,226.39,Sponsored Products,Exact
2025-12-07,B0444234,SKU-0005,1746,27,17.63,1,84.51,Sponsored Brands,Broad
2025-12-07,B0474559,SKU-0006,2857,49,23.67,4,386.06,Sponsored Products,Phrase
2025-12-07,B0760123,SKU-0007,2360,28,20.72,2,141.93,Sponsored Products,Exact
2025-12-07,B0300550,SKU-0008,1539,25,14.98,1,28.6,Sponsored Products,Exact
2025-12-07,B0565132,SKU-0009,3407,67,62.88,8,1005.95,Sponsored Brands,Phrase
2025-12-07,B0138771,SKU-0010,2051,40,22.29,3,237.52,Sponsored Products,Broad
2025-12-07,B0165870,SKU-0011,2797,52,35.89,2,82.11,Sponsored Products,Exact
2025-12-07,B0661462,SKU-0012,1965,31,11.09,3,147.94,Sponsored Products,Broad
2025-12-07,B0241131,SKU-0013,1910,35,23.76,2,244.43,Sponsored Products,Broad
2025-12-07,B0934569,SKU-0014,565,5,4.6,0,0.0,Sponsored Brands,Phrase
2025-12-07,B0916675,SKU-0015,2194,35,26.19,4,179.26,Sponsored Products,Exact
2025-12-08,B0673178,SKU-0001,1928,18,6.31,1,83.19,Sponsored Products,Exact
2025-12-08,B0494532,SKU-0002,2024,23,10.02,3,69.85,Sponsored Products,Broad
2025-12-08,B0466098,SKU-0003,2021,19,12.39,2,35.42,Sponsored Brands,Exact
2025-12-08,B0287544,SKU-0004,2455,40,21.07,2,234.95,Sponsored Products,Phrase
2025-12-08,B0444234,SKU-0005,2440,24,14.85,2,180.69,Sponsored Products,Exact
2025-12-08,B0474559,SKU-0006,2079,23,11.36,2,193.55,Sponsored Brands,Exact
2025-12-08,B0760123,SKU-0007,2489,22,11.66,2,137.46,Sponsored Products,Broad
2025-12-08,B0300550,SKU-0008,1284,18,10.05,1,31.23,Sponsored Products,Broad
2025-12-08,B0565132,SKU-0009,2368,44,33.14,4,528.86,Sponsored Products,Exact
2025-12-08,B0138771,SKU-0010,1664,20,18.51,3,266.27,Sponsored Products,Phrase
2025-12-08,B0165870,SKU-0011,1240,10,8.0,1,39.57,Sponsored Products,Broad
2025-12-08,B0661462,SKU-0012,2083,22,11.75,2,94.45,Sponsored Brands,Broad
2025-12-08,B0241131,SKU-0013,1956,31,17.92,3,400.97,Sponsored Products,Broad
2025-12-08,B0934569,SKU-0014,1539,21,17.25,2,195.94,Sponsored Brands,Broad
2025-12-08,B0916675,SKU-0015,1941,25,16.93,2,88.82,Sponsored Brands,Broad
2025-12-09,B0673178,SKU-0001,1992,25,19.17,2,154.2,Sponsored Products,Broad
2025-12-09,B0494532,SKU-0002,1396,16,7.58,2,46.53,Sponsored Brands,Exact
2025-12-09,B0466098,SKU-0003,2933,54,46.21,3,52.32,Sponsored Products,Broad
2025-12-09,B0287544,SKU-0004,1948,30,24.3,3,327.56,Sponsored Products,Exact
2025-12-09,B0444234,SKU-0005,1790,34,20.68,2,182.93,Sponsored Brands,Broad
2025-12-09,B0474559,SKU-0006,2468,27,18.99,2,200.15,Sponsored Products,Broad
2025-12-09,B0760123,SKU-0007,2528,31,11.95,2,128.04,Sponsored Products,Exact
2025-12-09,B0300550,SKU-0008,1212,22,13.89,3,83.55,Sponsored Brands,Phrase
2025-12-09,B0565132,SKU-0009,1529,21,11.71,1,139.18,Sponsored Products,Exact
2025-12-09,B0138771,SKU-0010,1541,14,9.87,2,166.05,Sponsored Brands,Exact
2025-12-09,B0165870,SKU-0011,2144,35,26.94,2,75.58,Sponsored Products,Exact
2025-12-09,B0661462,SKU-0012,1338,24,14.82,2,86.77,Sponsored Brands,Exact
2025-12-09,B0241131,SKU-0013,1949,35,28.34,5,650.79,Sponsored Brands,Exact
2025-12-09,B0934569,SKU-0014,1370,20,18.44,1,93.65,Sponsored Brands,Broad
2025-12-09,B0916675,SKU-0015,1333,25,23.61,1,44.77,Sponsored Brands,Phrase
2025-12-10,B0673178,SKU-0001,1801,21,19.4,2,163.34,Sponsored Products,Phrase
2025-12-10,B0494532,SKU-0002,2355,39,18.72,4,94.33,Sponsored Brands,Broad
2025-12-10,B0466098,SKU-0003,2499,35,32.7,3,56.8,Sponsored Products,Broad
2025-12-10,B0287544,SKU-0004,636,8,4.57,0,0.0,Sponsored Products,Phrase
2025-12-10,B0444234,SKU-0005,1954,27,22.31,3,253.57,Sponsored Brands,Exact
2025-12-10,B0474559,SKU-0006,732,7,4.52,0,0.0,Sponsored Products,Phrase
2025-12-10,B0760123,SKU-0007,2439,47,29.55,2,132.97,Sponsored Products,Exact
2025-12-10,B0300550,SKU-0008,278,4,2.4,0,0.0,Sponsored Products,Broad
2025-12-10,B0565132,SKU-0009,2988,32,11.3,4,511.55,Sponsored Brands,Phrase
2025-12-10,B0138771,SKU-0010,830,16,11.75,2,161.72,Sponsored Brands,Broad
2025-12-10,B0165870,SKU-0011,2460,43,38.73,3,108.52,Sponsored Brands,Phrase
2025-12-10,B0661462,SKU-0012,2181,28,26.29,4,178.53,Sponsored Products,Broad
2025-12-10,B0241131,SKU-0013,1498,20,7.97,1,129.25,Sponsored Brands,Phrase
2025-12-10,B0934569,SKU-0014,2130,32,24.82,4,377.95,Sponsored Products,Phrase
2025-12-10,B0916675,SKU-0015,1815,34,23.43,2,83.21,Sponsored Products,Exact
2025-12-11,B0673178,SKU-0001,3065,45,42.62,2,145.43,Sponsored Products,Broad
2025-12-11,B0494532,SKU-0002,2423,19,7.13,1,24.63,Sponsored Brands,Exact
2025-12-11,B0466098,SKU-0003,2177,21,8.52,2,36.23,Sponsored Brands,Phrase
2025-12-11,B0287544,SKU-0004,1916,30,18.69,3,337.7,Sponsored Products,Phrase
2025-12-11,B0444234,SKU-0005,1965,28,21.69,3,285.02,Sponsored Products,Exact
2025-12-11,B0474559,SKU-0006,1900,36,33.84,4,361.8,Sponsored Brands,Phrase
2025-12-11,B0760123,SKU-0007,1216,14,7.24,1,65.38,Sponsored Products,Exact
2025-12-11,B0300550,SKU-0008,1473,20,16.42,1,28.03,Sponsored Products,Phrase
2025-12-11,B0565132,SKU-0009,2910,50,41.98,6,794.7,Sponsored Products,Phrase
2025-12-11,B0138771,SKU-0010,2239,42,16.02,6,483.32,Sponsored Brands,Broad
2025-12-11,B0165870,SKU-0011,2453,44,21.35,2,72.91,Sponsored Products,Broad
2025-12-11,B0661462,SKU-0012,1917,27,15.92,1,46.19,Sponsored Products,Broad
2025-12-11,B0241131,SKU-0013,1759,27,14.16,2,250.39,Sponsored Brands,Exact
2025-12-11,B0934569,SKU-0014,2202,43,34.63,6,539.92,Sponsored Products,Exact
2025-12-11,B0916675,SKU-0015,1999,33,27.73,2,80.39,Sponsored Products,Broad
2025-12-12,B0673178,SKU-0001,1700,33,11.82,5,417.24,Sponsored Products,Phrase
2025-12-12,B0494532,SKU-0002,620,11,5.99,0,0.0,Sponsored Brands,Phrase
2025-12-12,B0466098,SKU-0003,2108,34,22.33,5,81.65,Sponsored Products,Exact
2025-12-12,B0287544,SKU-0004,1464,21,14.43,2,233.73,Sponsored Products,Phrase
2025-12-12,B0444234,SKU-0005,1419,27,25.21,1,90.0,Sponsored Products,Broad
2025-12-12,B0474559,SKU-0006,440,7,3.73,1,95.98,Sponsored Brands,Phrase
2025-12-12,B0760123,SKU-0007,2559,43,33.84,6,420.85,Sponsored Brands,Broad
2025-12-12,B0300550,SKU-0008,1028,18,7.28,1,30.88,Sponsored Products,Broad
2025-12-12,B0565132,SKU-0009,1106,10,7.18,1,126.46,Sponsored Products,Broad
2025-12-12,B0138771,SKU-0010,3000,34,18.18,3,261.62,Sponsored Products,Exact
2025-12-12,B0165870,SKU-0011,1313,17,6.57,1,40.45,Sponsored Products,Broad
2025-12-12,B0661462,SKU-0012,1034,10,8.71,0,0.0,Sponsored Brands,Exact
2025-12-12,B0241131,SKU-0013,1469,22,16.36,2,248.48,Sponsored Products,Phrase
2025-12-12,B0934569,SKU-0014,1451,18,9.5,1,103.89,Sponsored Products,Exact
2025-12-12,B0916675,SKU-0015,1650,27,13.55,3,124.9,Sponsored Products,Phrase
2025-12-13,B0673178,SKU-0001,2508,30,17.47,4,333.46,Sponsored Products,Phrase
2025-12-13,B0494532,SKU-0002,2297,25,19.0,3,74.66,Sponsored Brands,Broad
2025-12-13,B0466098,SKU-0003,1875,28,18.4,3,54.77,Sponsored Brands,Broad
2025-12-13,B0287544,SKU-0004,2898,38,28.72,3,321.02,Sponsored Brands,Exact
2025-12-13,B0444234,SKU-0005,2856,41,36.47,3,273.34,Sponsored Products,Phrase
2025-12-13,B0474559,SKU-0006,1983,31,26.94,4,398.7,Sponsored Brands,Broad
2025-12-13,B0760123,SKU-0007,2871,57,51.67,8,569.12,Sponsored Products,Exact
2025-12-13,B0300550,SKU-0008,1284,13,11.04,0,0.0,Sponsored Brands,Broad
2025-12-13,B0565132,SKU-0009,1977,18,11.9,1,125.14,Sponsored Brands,Phrase
2025-12-13,B0138771,SKU-0010,2006,17,9.77,1,89.19,Sponsored Brands,Phrase
2025-12-13,B0165870,SKU-0011,1502,17,13.86,0,0.0,Sponsored Products,Broad
2025-12-13,B0661462,SKU-0012,1932,26,23.17,1,47.82,Sponsored Brands,Phrase
2025-12-13,B0241131,SKU-0013,1761,22,16.8,2,258.69,Sponsored Products,Phrase
2025-12-13,B0934569,SKU-0014,2772,41,30.73,6,603.04,Sponsored Products,Phrase
2025-12-13,B0916675,SKU-0015,611,11,6.39,1,43.68,Sponsored Brands,Phrase
2025-12-14,B0673178,SKU-0001,2307,41,17.28,2,156.41,Sponsored Brands,Broad
2025-12-14,B0494532,SKU-0002,1876,33,13.74,4,89.14,Sponsored Products,Broad
2025-12-14,B0466098,SKU-0003,2177,41,32.21,2,34.83,Sponsored Brands,Phrase
2025-12-14,B0287544,SKU-0004,2059,19,17.04,1,112.79,Sponsored Brands,Exact
2025-12-14,B0444234,SKU-0005,3240,33,13.83,3,264.38,Sponsored Brands,Broad
2025-12-14,B0474559,SKU-0006,1434,26,13.08,1,102.69,Sponsored Products,Phrase
2025-12-14,B0760123,SKU-0007,881,7,4.0,0,0.0,Sponsored Brands,Phrase
2025-12-14,B0300550,SKU-0008,792,7,3.28,0,0.0,Sponsored Brands,Broad
2025-12-14,B0565132,SKU-0009,2519,23,15.52,2,269.04,Sponsored Products,Phrase
2025-12-14,B0138771,SKU-0010,2864,39,24.05,4,331.45,Sponsored Products,Phrase
2025-12-14,B0165870,SKU-0011,1491,12,8.33,1,37.67,Sponsored Brands,Exact
2025-12-14,B0661462,SKU-0012,1497,21,11.57,1,45.45,Sponsored Products,Phrase
2025-12-14,B0241131,SKU-0013,645,8,4.26,0,0.0,Sponsored Brands,Exact
2025-12-14,B0934569,SKU-0014,1849,16,13.02,1,104.06,Sponsored Brands,Exact
2025-12-14,B0916675,SKU-0015,979,16,13.67,2,84.94,Sponsored Brands,Phrase
2025-12-15,B0673178,SKU-0001,2357,25,15.45,2,160.63,Sponsored Brands,Broad
2025-12-15,B0494532,SKU-0002,1556,20,10.14,2,45.27,Sponsored Brands,Phrase
2025-12-15,B0466098,SKU-0003,1028,20,10.95,2,36.95,Sponsored Products,Exact
2025-12-15,B0287544,SKU-0004,2107,28,17.94,3,317.97,Sponsored Brands,Broad
2025-12-15,B0444234,SKU-0005,2650,44,24.63,4,344.09,Sponsored Products,Phrase
2025-12-15,B0474559,SKU-0006,917,13,9.89,1,99.15,Sponsored Products,Phrase
2025-12-15,B0760123,SKU-0007,2399,20,13.27,1,72.22,Sponsored Products,Phrase
2025-12-15,B0300550,SKU-0008,2019,36,16.32,2,60.46,Sponsored Products,Phrase
2025-12-15,B0565132,SKU-0009,1835,31,18.48,4,563.55,Sponsored Products,Broad
2025-12-15,B0138771,SKU-0010,575,11,6.68,1,87.43,Sponsored Brands,Exact
2025-12-15,B0165870,SKU-0011,730,8,5.86,0,0.0,Sponsored Products,Phrase
2025-12-15,B0661462,SKU-0012,1713,25,12.56,3,140.77,Sponsored Brands,Exact
2025-12-15,B0241131,SKU-0013,2139,37,34.36,2,251.66,Sponsored Products,Broad
2025-12-15,B0934569,SKU-0014,2258,42,29.07,6,618.23,Sponsored Brands,Phrase
2025-12-15,B0916675,SKU-0015,200,3,2.26,0,0.0,Sponsored Brands,Broad
2025-12-16,B0673178,SKU-0001,1100,20,18.78,1,78.04,Sponsored Brands,Phrase
2025-12-16,B0494532,SKU-0002,1066,14,10.04,1,24.47,Sponsored Brands,Phrase
2025-12-16,B0466098,SKU-0003,2917,25,17.26,2,37.79,Sponsored Products,Exact
2025-12-16,B0287544,SKU-0004,2010,39,33.76,3,323.15,Sponsored Brands,Phrase
2025-12-16,B0444234,SKU-0005,1285,21,18.52,1,95.72,Sponsored Brands,Phrase
2025-12-16,B0474559,SKU-0006,3441,43,24.97,3,279.93,Sponsored Brands,Exact
2025-12-16,B0760123,SKU-0007,743,11,6.53,0,0.0,Sponsored Products,Exact
2025-12-16,B0300550,SKU-0008,1705,26,12.16,3,89.9,Sponsored Products,Broad
2025-12-16,B0565132,SKU-0009,2796,40,35.53,5,638.32,Sponsored Brands,Broad
2025-12-16,B0138771,SKU-0010,1895,23,19.51,2,175.31,Sponsored Products,Phrase
2025-12-16,B0165870,SKU-0011,2266,36,27.54,5,204.11,Sponsored Products,Phrase
2025-12-16,B0661462,SKU-0012,1378,13,8.65,0,0.0,Sponsored Products,Exact
2025-12-16,B0241131,SKU-0013,1850,35,25.25,3,386.31,Sponsored Brands,Phrase
2025-12-16,B0934569,SKU-0014,1784,24,19.75,1,98.93,Sponsored Products,Exact
2025-12-16,B0916675,SKU-0015,1305,21,16.94,2,84.49,Sponsored Brands,Phrase
2025-12-17,B0673178,SKU-0001,2293,19,10.58,2,150.51,Sponsored Products,Exact
2025-12-17,B0494532,SKU-0002,739,9,4.81,1,25.05,Sponsored Products,Exact
2025-12-17,B0466098,SKU-0003,2464,28,11.68,2,34.43,Sponsored Products,Broad
2025-12-17,B0287544,SKU-0004,2115,41,17.39,6,708.54,Sponsored Brands,Broad
2025-12-17,B0444234,SKU-0005,2454,44,20.51,6,516.81,Sponsored Products,Broad
2025-12-17,B0474559,SKU-0006,1060,20,11.81,1,99.29,Sponsored Brands,Phrase
2025-12-17,B0760123,SKU-0007,1562,25,9.92,3,204.63,Sponsored Brands,Phrase
2025-12-17,B0300550,SKU-0008,2437,41,37.14,2,63.61,Sponsored Products,Broad
2025-12-17,B0565132,SKU-0009,3084,46,20.99,4,564.19,Sponsored Products,Broad
2025-12-17,B0138771,SKU-0010,2616,28,26.28,3,260.81,Sponsored Products,Phrase
2025-12-17,B0165870,SKU-0011,1166,9,8.04,0,0.0,Sponsored Brands,Exact
2025-12-17,B0661462,SKU-0012,1547,25,8.78,2,86.69,Sponsored Products,Broad
2025-12-17,B0241131,SKU-0013,1415,25,13.91,3,357.2,Sponsored Brands,Exact
2025-12-17,B0934569,SKU-0014,2870,46,16.12,4,372.6,Sponsored Brands,Phrase
2025-12-17,B0916675,SKU-0015,799,15,12.4,1,43.35,Sponsored Brands,Phrase
2025-12-18,B0673178,SKU-0001,1626,30,14.77,2,151.38,Sponsored Brands,Phrase
2025-12-18,B0494532,SKU-0002,1886,26,15.17,2,49.4,Sponsored Brands,Broad
2025-12-18,B0466098,SKU-0003,2014,23,8.36,2,36.01,Sponsored Products,Broad
2025-12-18,B0287544,SKU-0004,452,4,3.15,0,0.0,Sponsored Products,Broad
2025-12-18,B0444234,SKU-0005,1952,26,22.21,2,180.83,Sponsored Products,Broad
2025-12-18,B0474559,SKU-0006,1205,14,9.76,1,88.82,Sponsored Brands,Exact
2025-12-18,B0760123,SKU-0007,2290,32,15.96,4,278.54,Sponsored Brands,Exact
2025-12-18,B0300550,SKU-0008,1584,26,18.77,1,30.26,Sponsored Brands,Broad
2025-12-18,B0565132,SKU-0009,1628,16,7.69,1,130.8,Sponsored Brands,Phrase
2025-12-18,B0138771,SKU-0010,1884,29,23.6,4,318.97,Sponsored Brands,Exact
2025-12-18,B0165870,SKU-0011,1399,18,14.97,2,71.5,Sponsored Products,Phrase
2025-12-18,B0661462,SKU-0012,3002,26,10.12,1,43.87,Sponsored Products,Exact
2025-12-18,B0241131,SKU-0013,1310,21,14.44,3,355.08,Sponsored Brands,Phrase
2025-12-18,B0934569,SKU-0014,2052,28,17.45,2,194.7,Sponsored Brands,Phrase
2025-12-18,B0916675,SKU-0015,2722,53,21.6,4,165.13,Sponsored Products,Broad
2025-12-19,B0673178,SKU-0001,1945,22,8.59,1,77.85,Sponsored Products,Phrase
2025-12-19,B0494532,SKU-0002,1290,12,11.38,1,22.92,Sponsored Products,Exact
2025-12-19,B0466098,SKU-0003,2008,24,12.99,3,53.65,Sponsored Products,Exact
2025-12-19,B0287544,SKU-0004,2453,34,22.85,3,343.58,Sponsored Products,Phrase
2025-12-19,B0444234,SKU-0005,1317,12,6.39,1,90.62,Sponsored Brands,Phrase
2025-12-19,B0474559,SKU-0006,2823,54,24.8,7,696.41,Sponsored Products,Broad
2025-12-19,B0760123,SKU-0007,1756,24,8.84,1,62.8,Sponsored Products,Broad
2025-12-19,B0300550,SKU-0008,3026,25,9.72,3,92.74,Sponsored Brands,Broad
2025-12-19,B0565132,SKU-0009,1457,23,8.56,1,132.6,Sponsored Brands,Exact
2025-12-19,B0138771,SKU-0010,1331,24,20.92,1,77.45,Sponsored Products,Exact
2025-12-19,B0165870,SKU-0011,2532,43,19.03,2,71.52,Sponsored Products,Phrase
2025-12-19,B0661462,SKU-0012,1700,32,29.6,1,42.85,Sponsored Products,Broad
2025-12-19,B0241131,SKU-0013,2301,31,11.6,1,127.38,Sponsored Products,Broad
2025-12-19,B0934569,SKU-0014,2444,47,24.86,4,358.69,Sponsored Products,Exact
2025-12-19,B0916675,SKU-0015,2561,30,19.5,1,40.86,Sponsored Brands,Exact
2025-12-20,B0673178,SKU-0001,2438,41,23.98,5,368.78,Sponsored Brands,Broad
2025-12-20,B0494532,SKU-0002,2351,43,22.54,6,147.94,Sponsored Products,Broad
2025-12-20,B0466098,SKU-0003,3665,61,23.53,3,50.84,Sponsored Products,Broad
2025-12-20,B0287544,SKU-0004,1445,26,16.28,3,336.01,Sponsored Brands,Broad
2025-12-20,B0444234,SKU-0005,2182,33,13.68,4,347.76,Sponsored Brands,Phrase
2025-12-20,B0474559,SKU-0006,2348,36,33.2,5,511.09,Sponsored Brands,Phrase
2025-12-20,B0760123,SKU-0007,964,13,6.62,1,71.32,Sponsored Products,Exact
2025-12-20,B0300550,SKU-0008,1105,15,11.21,0,0.0,Sponsored Brands,Phrase
